Status,Role,Workspace,Section,Feature,What it does,Data scope,Priority,Tier,Screen,Endpoints,Tested as,Checks passed,Also readable by,Verified against
Buildable now,Student,Academics,Learning,Global University Guidance Counselor,"Track college application deadlines, essay drafts, and request teacher Letters of Recommendation (LOR).",Specific student,Nice-to-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Student,Academics,Learning,Peer Tutoring & Study Groups,Sign up as student tutors or request peer study group assistance in specific subjects.,Specific student,Must-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Student,Academics,Learning,Personal Academic Goal Setting Widget,Students set GPA and assignment score targets and view visual progress bars toward goals.,Specific student,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Student,Academics,Learning,Student Portfolio Management,"Maintain personal showcase portfolio containing certificates, creative projects, and sports records.",Specific student,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Student,Academics,Learning,Virtual Classroom Hand-Raise Telemetry,Log student digital hand-raises during live virtual classes to measure real-time engagement.,Specific student,Must-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Faculty / Teacher,Communication,Communication,Anecdotal Records,Maintain private qualitative observation notes regarding individual student behavioral growth.,Assigned classes/subjects,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Faculty / Teacher,Communication,Communication,Class Teacher Remarks,Enter term-end qualitative report card remarks and principal summary comments.,Assigned classes/subjects,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Faculty / Teacher,Communication,Communication,Classroom Communication Broadcasting,Send class-wide or student-specific notices directly to parents via app messenger.,Assigned classes/subjects,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Faculty / Teacher,Communication,Communication,Communication,"Announcements/messages to assigned classes, students or parents based on policy.",Self + assigned classes/subjects,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Faculty / Teacher,Communication,Communication,PTM Notes & Action Items,"Record Parent-Teacher Meeting attendance, parent concerns, and agreed action plans.",Assigned classes/subjects,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Faculty / Teacher,Communication,Communication,Remarks,Add permitted academic/class remarks and observations.,Self + assigned classes/subjects,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,HR & Payroll,Employees,Onboarding & Exit,Staff Exit Interview Management,"Record exit interview feedback, clearance certificates from library/lab, and final settlement.",Assigned institution/campus,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,HR & Payroll,Employees,Onboarding & Exit,Staff Experience & Relieving Cards,"Generate Relieving Letters, Experience Certificates, and Service Certificates upon exit.",Assigned institution/campus,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,HR & Payroll,Employees,Onboarding & Exit,Staff Onboarding & KYC Verification,"Collect online employee onboarding forms, Aadhaar/PAN verification, and contract letters.",Assigned institution/campus,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,HR & Payroll,Employees,Onboarding & Exit,Teacher Relieving No-Deduction Clearance,"Verify digital clearance from Library, Science Labs, IT, and Finance prior to final salary settlement.",Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,HR & Payroll,Employees,Onboarding & Exit,Teacher Transfer & Deputation,"Record inter-school transfers, deputations and the seniority list used by the state transfer counselling.",Assigned institution/campus,Should-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Academics,Academic calendar,"Manage holidays, teaching days, exams, PTMs and institutional events.",Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Academics,Exams & marks monitoring,"Track marks-entry completion, review/approve internal marks where workflow requires, results and backlogs.",Assigned department only,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Academics,Faculty Substitution Engine,View absent teachers and assign available proxy teachers based on free periods and expertise.,Assigned institution/campus,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Academics,Faculty allocation,Assign faculty to subject/class and review unassigned subjects.,Assigned institution/campus,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Academics,OBE / outcomes,"CO/PO mapping, attainment and gap analysis when enabled for higher education.",Assigned department only,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Examinations,Baseline Performance Analysis,Analyze baseline student entry performance against end-of-term academic growth.,Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Examinations,Board Result Import,"Import board results, map them to student records and publish to parents.",Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Examinations,Intermediate Board Registration,Register Class 11 and 12 candidates with TSBIE including group and second language selection.,Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Examinations,Performance overview,"Pass rate, subject performance, at-risk students and backlog summary.",Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Academics,Examinations,SSC Board Registration,"Register Class 10 candidates with BSE Telangana, capture subject combinations and medium, and submit the nominal roll.",Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Students,Students,Alumni Program Oversight,"Track annual graduating batch directory, alumni events, and alumni contribution funds.",Assigned institution/campus,Nice-to-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Students,Students,Certificates & Document Templates,"Design and configure print templates for Transfer Certificates (TC), Bonafide, and Conduct cards.",Assigned institution/campus,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Students,Students,Department students,"Search students in the department; view attendance, results, CGPA/backlogs and advisor.",Assigned department only,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Students,Students,Disciplinary Incident Log,"Record student disciplinary actions, counseling notes, parent meeting logs, and suspensions.",Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Institution Admin / Principal,Students,Students,Student Council Management,"Define student council positions, log elected candidates, and track student leadership duties.",Assigned institution/campus,Must-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,Profile,Profile,Digital Parent ID Card for Campus Entry,Display dynamic encrypted QR code parent ID on mobile app screen for entry at school gates.,Specific student,Should-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,Profile,Profile,Digital Student ID Card View,Access child's digital student ID card with QR code directly within the mobile app.,Specific student,Must-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,Profile,Profile,Multi-Language App Interface Toggle,"Switch complete parent mobile app UI between English, Hindi, Telugu, Tamil, Marathi, and regional languages.",Specific student,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,Profile,Profile,Parent App Dark Mode & High Contrast Accessibility,Toggle high-contrast text modes and dark UI themes for low-vision parent app users.,Specific student,Nice-to-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,Profile,Profile,Telugu Language Interface,"Use the parent app entirely in Telugu, including circulars, fee notices and report cards.",Specific student,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,School,School Life,Calendar & PTM,"Exams, holidays, events, parent-teacher meetings and booking where enabled.",Linked child/children only,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,School,School Life,Live Event Seating Pass,Download barcoded digital entry passes with pre-allocated row/seat numbers for school events.,Specific student,Should-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,School,School Life,PTM Appointment Reminder Alert,Receive push notification reminders 15 minutes before scheduled virtual or physical PTM slot.,Specific student,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,School,School Life,Parent-Teacher Meeting Booking,Select available PTM time slots to meet subject teachers without queueing.,Specific student,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,School,School Life,School Photo & Video Gallery,"View high-resolution photos and videos from school sports day, annual day, and events.",Specific student,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,Platform Setup,Statutory & Boards,Board Affiliation & Disclosure,"Maintain CBSE/ICSE/State affiliation numbers, mandatory public disclosure documents and renewal dates.",All institutions / all campuses,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,Platform Setup,Statutory & Boards,Child Info Portal Sync,Map school and student records to the Telangana Child Info portal register and reconcile differences.,All institutions / all campuses,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,Platform Setup,Statutory & Boards,District & Mandal Master,"Maintain state, district, mandal and village/ward codes used by every government return.",All institutions / all campuses,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,Platform Setup,Statutory & Boards,SQAA Framework Management,Configure School Quality Assessment and Assurance standards and self-assessment checklists.,All institutions / all campuses,Should-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,Platform Setup,Statutory & Boards,State Board Configuration,"Select the state education board (BSE Telangana SSC, TSBIE Intermediate, CBSE, ICSE) and its grading and assessment rules.",All institutions / all campuses,Should-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Accounts & Finance,Accounting,Ledgers,Chart of Accounts Setup,"Define primary ledgers, income heads, expense heads, and asset/liability structure.",Assigned institution/campus,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Accounts & Finance,Accounting,Ledgers,Expenses / accounting,Basic institutional expense/account views if accounting is part of the ERP; otherwise integrate with finance system.,Assigned institution/campus finance scope,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Accounts & Finance,Accounting,Ledgers,Financial Year Closing,"Execute year-end financial closing, carry forward balances, and lock prior accounting periods.",Assigned institution/campus,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
