Role,Section,Feature,Data Scope,Feature Key,Built,Screen,Endpoints,Tested As,Result,Checks,Also readable by,Evidence,Verified against
Accounts & Finance,Student Dues,Cheque Bounce Fine Engine,Assigned institution/campus,finance.student_dues.cheque_bounce_fine_engine,yes,finance/PDCRegister,POST /api/v1/fees/payments/:param/bounce POST /api/v1/fees/payments/:param/clear GET /api/v1/fees/pdc,finance@vivencia.test,pass,1,institution_admin super_admin,"/api/v1/fees/pdc 200, 29 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Fee Structure,Fee Head & Group Setup,Assigned institution/campus,finance.fee_structure.fee_head_group_setup,yes,setup/Wizard,GET /api/v1/academics/classes GET /api/v1/academics/sections GET /api/v1/academics/subjects GET /api/v1/academics/years GET /api/v1/admin/institutions GET /api/v1/session POST /api/v1/setup/academic-years POST /api/v1/setup/assign-teacher GET/POST /api/v1/setup/campuses PUT /api/v1/setup/campuses/:param GET/PUT /api/v1/setup/class-subjects POST /api/v1/setup/class-teacher POST /api/v1/setup/classes POST /api/v1/setup/employees POST /api/v1/setup/exams GET/POST /api/v1/setup/fee-heads POST /api/v1/setup/fee-structures POST /api/v1/setup/grading-scales GET/PUT /api/v1/setup/institution GET /api/v1/setup/institution/options PUT /api/v1/setup/periods POST /api/v1/setup/sections GET /api/v1/setup/status POST /api/v1/setup/subjects GET /api/v1/students/import GET /api/v1/students/import/template GET /api/v1/timetable/periods GET /api/v1/timetable/teachers,finance@vivencia.test,FAIL,16,admissions faculty hod hr institution_admin operations parent seller_admin student super_admin,"/api/v1/academics/classes 200, 4 rows; /api/v1/academics/sections 200, 8 rows; /api/v1/academics/subjects 200, 5 rows; /api/v1/academics/years 200, 1 rows; /api/v1/admin/institutions 403 to finance — sub-view for staff only; /api/v1/session 200; /api/v1/setup/campuses 403 to finance — sub-view for staff only; /api/v1/setup/class-subjects 200, 20 rows; /api/v1/setup/fee-heads 200, 4 rows; /api/v1/setup/institution 403 to finance — sub-view for staff only; /api/v1/setup/institution/options 403 to finance — sub-view for staff only; /api/v1/setup/status 403 to finance — sub-view for staff only; /api/v1/students/import HTTP 400 as finance; /api/v1/students/import/template 200; /api/v1/timetable/periods 403 to finance — sub-view for staff only; /api/v1/timetable/teachers 403 to finance — sub-view for staff only",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Fee Structure,Class-Wise Fee Structure Configuration,Assigned institution/campus,finance.fee_structure.class_wise_fee_structure_configuration,yes,setup/Wizard,GET /api/v1/academics/classes GET /api/v1/academics/sections GET /api/v1/academics/subjects GET /api/v1/academics/years GET /api/v1/admin/institutions GET /api/v1/session POST /api/v1/setup/academic-years POST /api/v1/setup/assign-teacher GET/POST /api/v1/setup/campuses PUT /api/v1/setup/campuses/:param GET/PUT /api/v1/setup/class-subjects POST /api/v1/setup/class-teacher POST /api/v1/setup/classes POST /api/v1/setup/employees POST /api/v1/setup/exams GET/POST /api/v1/setup/fee-heads POST /api/v1/setup/fee-structures POST /api/v1/setup/grading-scales GET/PUT /api/v1/setup/institution GET /api/v1/setup/institution/options PUT /api/v1/setup/periods POST /api/v1/setup/sections GET /api/v1/setup/status POST /api/v1/setup/subjects GET /api/v1/students/import GET /api/v1/students/import/template GET /api/v1/timetable/periods GET /api/v1/timetable/teachers,finance@vivencia.test,FAIL,16,admissions faculty hod hr institution_admin operations parent seller_admin student super_admin,"/api/v1/academics/classes 200, 4 rows; /api/v1/academics/sections 200, 8 rows; /api/v1/academics/subjects 200, 5 rows; /api/v1/academics/years 200, 1 rows; /api/v1/admin/institutions 403 to finance — sub-view for staff only; /api/v1/session 200; /api/v1/setup/campuses 403 to finance — sub-view for staff only; /api/v1/setup/class-subjects 200, 20 rows; /api/v1/setup/fee-heads 200, 4 rows; /api/v1/setup/institution 403 to finance — sub-view for staff only; /api/v1/setup/institution/options 403 to finance — sub-view for staff only; /api/v1/setup/status 403 to finance — sub-view for staff only; /api/v1/students/import HTTP 400 as finance; /api/v1/students/import/template 200; /api/v1/timetable/periods 403 to finance — sub-view for staff only; /api/v1/timetable/teachers 403 to finance — sub-view for staff only",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Fee Structure,Fee Structure Versioning,Assigned institution/campus,finance.fee_structure.fee_structure_versioning,yes,finance/FeeStructureVersions,GET /api/v1/finance/fee-engine/fine-rules GET /api/v1/finance/fee-engine/fines/charges GET /api/v1/finance/fee-engine/fines/preview GET /api/v1/finance/fee-engine/receipt-series GET /api/v1/finance/fee-engine/structures GET /api/v1/finance/fee-engine/structures/:param/versions POST /api/v1/finance/fee-engine/versions DELETE /api/v1/finance/fee-engine/versions/:param POST /api/v1/finance/fee-engine/versions/:param/activate PUT /api/v1/finance/fee-engine/versions/:param/items GET /api/v1/finance/ledgers/accounts GET /api/v1/finance/ledgers/settings,finance@vivencia.test,pass,8,institution_admin super_admin,"/api/v1/finance/fee-engine/fine-rules 200, no rows; /api/v1/finance/fee-engine/fines/charges 200, no rows; /api/v1/finance/fee-engine/fines/preview 200, 46 rows; /api/v1/finance/fee-engine/receipt-series 200, 5 rows; /api/v1/finance/fee-engine/structures 200, 4 rows; /api/v1/finance/fee-engine/structures/:param/versions no demo record to address; /api/v1/finance/ledgers/accounts 200, 104 rows; /api/v1/finance/ledgers/settings 200",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Fee Structure,Demand / invoice generation,Assigned institution/campus finance scope,finance.fee_structure.demand_invoice_generation,yes,finance/DemandGeneration,POST /api/v1/fees/invoices/generate GET /api/v1/setup/fee-structures,finance@vivencia.test,pass,1,institution_admin super_admin,"/api/v1/setup/fee-structures 200, 4 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Concessions & Refunds,Discounts / scholarships,Assigned institution/campus finance scope,finance.concessions_refunds.discounts_scholarships,yes,finance/Concessions,GET /api/v1/fees/concessions GET /api/v1/fees/refunds POST /api/v1/workflow/concessions/:param/decide,finance@vivencia.test,pass,2,institution_admin super_admin,"/api/v1/fees/concessions 200, no rows; /api/v1/fees/refunds 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Concessions & Refunds,Multi-Level Concession Approvals,Assigned institution/campus,finance.concessions_refunds.multi_level_concession_approvals,yes,finance/Concessions,GET /api/v1/fees/concessions GET /api/v1/fees/refunds POST /api/v1/workflow/concessions/:param/decide,finance@vivencia.test,pass,2,institution_admin super_admin,"/api/v1/fees/concessions 200, no rows; /api/v1/fees/refunds 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Concessions & Refunds,Refunds,Assigned institution/campus finance scope,finance.concessions_refunds.refunds,yes,finance/Concessions,GET /api/v1/fees/concessions GET /api/v1/fees/refunds POST /api/v1/workflow/concessions/:param/decide,finance@vivencia.test,pass,2,institution_admin super_admin,"/api/v1/fees/concessions 200, no rows; /api/v1/fees/refunds 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Concessions & Refunds,NSP Scholarship Reconciliation,Assigned institution/campus,finance.concessions_refunds.nsp_scholarship_reconciliation,yes,finance/ScholarshipReconciliation,GET /api/v1/academics/years GET/POST /api/v1/finance/concessions/claims GET /api/v1/finance/concessions/claims/:param POST /api/v1/finance/concessions/claims/:param/build GET /api/v1/finance/concessions/claims/:param/file POST /api/v1/finance/concessions/claims/:param/receipts POST /api/v1/finance/concessions/claims/:param/sanction POST /api/v1/finance/concessions/claims/:param/submit GET /api/v1/finance/concessions/claims/ageing GET/POST /api/v1/finance/concessions/rates GET/POST /api/v1/finance/concessions/schemes GET/POST /api/v1/finance/concessions/scholarships POST /api/v1/finance/concessions/scholarships/:param/fee-credit POST /api/v1/finance/concessions/scholarships/:param/verify GET/POST /api/v1/finance/concessions/scholarships/imports GET /api/v1/finance/concessions/scholarships/imports/:param POST /api/v1/finance/concessions/scholarships/lines/:param/match GET /api/v1/students,finance@vivencia.test,pass,11,admissions faculty hod hr institution_admin operations super_admin,"/api/v1/academics/years 200, 1 rows; /api/v1/finance/concessions/claims 200, no rows; /api/v1/finance/concessions/claims/:param no demo record to address; /api/v1/finance/concessions/claims/:param/file no demo record to address; /api/v1/finance/concessions/claims/ageing 200; /api/v1/finance/concessions/rates 200, no rows; /api/v1/finance/concessions/schemes 200, no rows; /api/v1/finance/concessions/scholarships 200, no rows; /api/v1/finance/concessions/scholarships/imports 200, no rows; /api/v1/finance/concessions/scholarships/imports/:param no demo record to address; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Concessions & Refunds,Student Loan Assistance Portal,Assigned institution/campus,finance.concessions_refunds.student_loan_assistance_portal,yes,finance/LoanAssistance,GET /api/v1/academics/years GET/POST /api/v1/finance/concessions/loans/applications GET /api/v1/finance/concessions/loans/applications/:param POST /api/v1/finance/concessions/loans/applications/:param/documents POST /api/v1/finance/concessions/loans/applications/:param/status GET/POST /api/v1/finance/concessions/loans/lenders GET /api/v1/finance/concessions/schemes POST /api/v1/finance/concessions/scholarships/imports GET /api/v1/students,finance@vivencia.test,pass,6,admissions faculty hod hr institution_admin operations super_admin,"/api/v1/academics/years 200, 1 rows; /api/v1/finance/concessions/loans/applications 200, no rows; /api/v1/finance/concessions/loans/applications/:param no demo record to address; /api/v1/finance/concessions/loans/lenders 200, no rows; /api/v1/finance/concessions/schemes 200, no rows; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Concessions & Refunds,Government Reimbursement Claims,Assigned institution/campus,finance.concessions_refunds.government_reimbursement_claims,yes,finance/GovernmentClaims,GET /api/v1/academics/years GET/POST /api/v1/finance/concessions/claims GET /api/v1/finance/concessions/claims/:param POST /api/v1/finance/concessions/claims/:param/build GET /api/v1/finance/concessions/claims/:param/file POST /api/v1/finance/concessions/claims/:param/receipts POST /api/v1/finance/concessions/claims/:param/sanction POST /api/v1/finance/concessions/claims/:param/submit GET /api/v1/finance/concessions/claims/ageing GET/POST /api/v1/finance/concessions/rates GET/POST /api/v1/finance/concessions/schemes POST /api/v1/finance/concessions/scholarships/imports,finance@vivencia.test,pass,7,admissions faculty hod hr institution_admin operations super_admin,"/api/v1/academics/years 200, 1 rows; /api/v1/finance/concessions/claims 200, no rows; /api/v1/finance/concessions/claims/:param no demo record to address; /api/v1/finance/concessions/claims/:param/file no demo record to address; /api/v1/finance/concessions/claims/ageing 200; /api/v1/finance/concessions/rates 200, no rows; /api/v1/finance/concessions/schemes 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Concessions & Refunds,Grant-in-Aid Accounting,Assigned institution/campus,finance.concessions_refunds.grant_in_aid_accounting,yes,finance/GrantInAid,GET/POST /api/v1/finance/collections/grants/certificates GET /api/v1/finance/collections/grants/certificates/:param POST /api/v1/finance/collections/grants/certificates/:param/dispose POST /api/v1/finance/collections/grants/certificates/:param/issue GET/POST /api/v1/finance/collections/grants/heads GET/POST /api/v1/finance/collections/grants/sanctions GET /api/v1/finance/collections/grants/sanctions/:param POST /api/v1/finance/collections/grants/sanctions/:param/expenditures POST /api/v1/finance/collections/grants/sanctions/:param/receipts GET /api/v1/finance/collections/grants/utilisation GET /api/v1/finance/collections/products GET /api/v1/finance/collections/sales GET /api/v1/finance/collections/sales/:param GET /api/v1/finance/collections/sessions GET /api/v1/finance/collections/sessions/:param GET /api/v1/finance/collections/sessions/variance GET /api/v1/finance/collections/settings GET /api/v1/finance/collections/stock-items GET /api/v1/finance/collections/terminals GET /api/v1/finance/collections/variants:param,finance@vivencia.test,pass,16,institution_admin super_admin,"/api/v1/finance/collections/grants/certificates 200, no rows; /api/v1/finance/collections/grants/certificates/:param no demo record to address; /api/v1/finance/collections/grants/heads 200, no rows; /api/v1/finance/collections/grants/sanctions 200, no rows; /api/v1/finance/collections/grants/sanctions/:param no demo record to address; /api/v1/finance/collections/grants/utilisation 200, no rows; /api/v1/finance/collections/products 200, no rows; /api/v1/finance/collections/sales 200, no rows; /api/v1/finance/collections/sales/:param no demo record to address; /api/v1/finance/collections/sessions 200, no rows; /api/v1/finance/collections/sessions/:param no demo record to address; /api/v1/finance/collections/sessions/variance 200, no rows; /api/v1/finance/collections/settings 200; /api/v1/finance/collections/stock-items 200, 3 rows; /api/v1/finance/collections/terminals 200, no rows; /api/v",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Reconciliation,Reconciliation,Assigned institution/campus finance scope,finance.reconciliation.reconciliation,yes,finance/Payments,POST /api/v1/fees/payments/:param/:param GET /api/v1/finance/payments,finance@vivencia.test,pass,1,institution_admin super_admin,"/api/v1/finance/payments 200, 300 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Accounts & Finance,Reconciliation,Payment Gateway Reconciliation,Assigned institution/campus,finance.reconciliation.payment_gateway_reconciliation,yes,finance/Payments,POST /api/v1/fees/payments/:param/:param GET /api/v1/finance/payments,finance@vivencia.test,pass,1,institution_admin super_admin,"/api/v1/finance/payments 200, 300 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
